date,region,channel,sku,category,segment,qty,unit_price,discount_rate,unit_cost,revenue,tavg,tmax,tmin,precipitation,spend,clicks_mkt,impr_mkt,section,slot_rank,impr_merch,clicks_merch,campaign,platform,is_event,stock_on_hand,lead_time_days
2025-04-21,SEOUL,app,SKU-005,Kids,RETURN,0,30000,0.03,20400,0,5.4,8.0,3.8,0,0,194,9670,MAIN,3,1400,11,AlwaysOn,meta,0,0,7
2025-04-21,BUSAN,web,SKU-006,Kids,VIP,0,37000,0.03,19240,0,6.9,10.2,4.7,0,0,193,9520,MAIN,3,1638,14,AlwaysOn,google,0,0,14
2025-04-21,SEOUL,app,SKU-007,Shoes,NEW,0,44000,0.03,24640,0,5.5,8.2,3.8,0,0,179,9922,MAIN,3,1480,6,AlwaysOn,meta,0,0,7
2025-04-21,BUSAN,web,SKU-008,Acc,RETURN,0,51000,0.03,30600,0,6.2,9.0,4.4,0,0,225,9756,MAIN,3,1410,11,AlwaysOn,google,0,0,5
2025-04-22,BUSAN,app,SKU-001,Outer,RETURN,0,30000,0.03,15600,0,6.2,9.1,4.5,0,0,197,9758,MAIN,2,1868,12,AlwaysOn,meta,0,0,14
2025-04-22,SEOUL,web,SKU-002,Outer,NEW,6,37000,0.03,20720,215340,4.8,8.2,2.3,0,0,184,9491,MAIN,2,1912,15,AlwaysOn,google,0,28,14
2025-04-22,BUSAN,web,SKU-003,Inner,VIP,0,44000,0.03,26400,0,6.8,10.3,5.1,0,0,187,10224,MAIN,2,1734,15,AlwaysOn,google,0,0,14
2025-04-22,SEOUL,app,SKU-004,Inner,NEW,0,51000,0.03,32640,0,3.8,7.3,1.4,0,0,220,10153,MAIN,2,1867,14,AlwaysOn,meta,0,0,7
2025-04-22,BUSAN,web,SKU-005,Kids,RETURN,0,30000,0.03,20400,0,7.3,10.6,4.8,0,0,197,9952,MAIN,2,1679,11,AlwaysOn,google,0,0,7
2025-04-22,SEOUL,app,SKU-006,Kids,VIP,0,37000,0.03,19240,0,4.9,7.5,2.7,0,0,203,9899,MAIN,2,1821,13,AlwaysOn,meta,0,0,14
2025-04-22,BUSAN,web,SKU-007,Shoes,VIP,0,44000,0.03,24640,0,6.6,10.0,4.3,0,0,196,9926,MAIN,2,1738,17,AlwaysOn,google,0,0,7
2025-04-22,SEOUL,app,SKU-008,Acc,RETURN,0,51000,0.03,30600,0,5.3,8.7,3.0,0,0,226,10291,MAIN,2,1849,17,AlwaysOn,meta,0,0,5
2025-04-23,SEOUL,web,SKU-001,Outer,VIP,0,30000,0.02,15600,0,3.9,6.9,1.3,0,0,211,10564,MAIN,1,2185,21,AlwaysOn,google,0,0,14
2025-04-23,BUSAN,app,SKU-002,Outer,RETURN,11,37000,0.02,20720,398860,6.1,9.0,3.8,0,0,213,9756,MAIN,1,2256,23,AlwaysOn,meta,0,17,14
2025-04-23,SEOUL,app,SKU-003,Inner,RETURN,0,44000,0.02,26400,0,4.1,7.5,2.6,0,0,187,9577,MAIN,1,2233,23,AlwaysOn,meta,0,0,14
2025-04-23,BUSAN,web,SKU-004,Inner,NEW,0,51000,0.02,32640,0,6.8,10.3,4.9,0,0,215,9413,MAIN,1,2425,27,AlwaysOn,google,0,0,7
2025-04-23,SEOUL,app,SKU-005,Kids,NEW,0,30000,0.02,20400,0,4.2,7.3,2.6,0,0,211,9739,MAIN,1,2210,30,AlwaysOn,meta,0,0,7
2025-04-23,BUSAN,web,SKU-006,Kids,RETURN,0,37000,0.02,19240,0,5.3,8.1,2.7,0,0,184,9456,MAIN,1,2325,21,AlwaysOn,google,0,0,14
2025-04-23,SEOUL,app,SKU-007,Shoes,NEW,0,44000,0.02,24640,0,4.5,7.0,2.1,0,0,221,10163,MAIN,1,2253,26,AlwaysOn,meta,0,0,7
2025-04-23,BUSAN,web,SKU-008,Acc,VIP,0,51000,0.02,30600,0,6.5,9.4,4.0,0,0,172,9464,MAIN,1,2304,28,AlwaysOn,google,0,0,5
2025-04-24,BUSAN,app,SKU-001,Outer,VIP,0,30000,0.03,15600,0,5.6,9.0,3.5,0,0,205,9462,MAIN,3,1635,6,AlwaysOn,meta,0,0,14
2025-04-24,SEOUL,web,SKU-002,Outer,NEW,5,37000,0.03,20720,179450,3.7,6.5,2.1,0,0,231,10187,MAIN,3,1638,7,AlwaysOn,google,0,12,14
2025-04-24,BUSAN,web,SKU-003,Inner,VIP,0,44000,0.03,26400,0,6.0,9.0,3.5,0,0,173,9373,MAIN,3,1539,14,AlwaysOn,google,0,0,14
2025-04-24,SEOUL,app,SKU-004,Inner,RETURN,0,51000,0.03,32640,0,4.4,7.6,2.0,0,0,200,9370,MAIN,3,1465,7,AlwaysOn,meta,0,0,7
2025-04-24,BUSAN,web,SKU-005,Kids,RETURN,0,30000,0.03,20400,0,6.0,9.2,3.7,0,0,183,9538,MAIN,3,1494,14,AlwaysOn,google,0,0,7
2025-04-24,SEOUL,app,SKU-006,Kids,VIP,0,37000,0.03,19240,0,4.0,6.7,2.4,0,0,227,10043,MAIN,3,1481,7,AlwaysOn,meta,0,0,14
2025-04-24,BUSAN,web,SKU-007,Shoes,VIP,0,44000,0.03,24640,0,6.3,9.2,3.7,0,0,230,10326,MAIN,3,1367,11,AlwaysOn,google,0,0,7
2025-04-24,SEOUL,app,SKU-008,Acc,RETURN,0,51000,0.03,30600,0,4.6,8.0,2.9,0,0,206,9868,MAIN,3,1525,8,AlwaysOn,meta,0,0,5
2025-04-25,SEOUL,web,SKU-001,Outer,RETURN,0,30000,0.03,15600,0,3.5,6.5,1.4,0,0,190,9551,MAIN,2,1788,20,AlwaysOn,google,0,0,14
2025-04-25,BUSAN,app,SKU-002,Outer,NEW,11,37000,0.03,20720,394790,5.9,9.4,4.1,0,0,195,10216,MAIN,2,1778,23,AlwaysOn,meta,0,1,14
2025-04-25,SEOUL,app,SKU-003,Inner,NEW,0,44000,0.03,26400,0,3.6,6.5,1.2,0,0,177,9601,MAIN,2,1793,22,AlwaysOn,meta,0,0,14
2025-04-25,BUSAN,web,SKU-004,Inner,RETURN,0,51000,0.03,32640,0,6.2,8.9,3.9,0,0,232,10228,MAIN,2,1818,18,AlwaysOn,google,0,0,7
2025-04-25,SEOUL,app,SKU-005,Kids,VIP,0,30000,0.03,20400,0,3.7,6.7,1.5,0,0,229,10384,MAIN,2,1927,24,AlwaysOn,meta,0,0,7
2025-04-25,BUSAN,web,SKU-006,Kids,VIP,0,37000,0.03,19240,0,6.0,9.1,4.3,0,0,181,9706,MAIN,2,1914,22,AlwaysOn,google,0,0,14
2025-04-25,SEOUL,app,SKU-007,Shoes,RETURN,0,44000,0.03,24640,0,3.9,7.1,1.7,0,0,198,9645,MAIN,2,1737,13,AlwaysOn,meta,0,0,7
2025-04-25,BUSAN,web,SKU-008,Acc,RETURN,0,51000,0.03,30600,0,6.0,9.2,3.5,0,0,203,10028,MAIN,2,1864,20,AlwaysOn,google,0,0,5
2025-04-26,BUSAN,app,SKU-001,Outer,NEW,0,30000,0.03,15600,0,5.2,7.7,3.2,0,0,205,10564,MAIN,3,1538,5,AlwaysOn,meta,0,0,14
2025-04-26,SEOUL,web,SKU-002,Outer,RETURN,1,37000,0.03,20720,35890,3.1,5.9,1.1,0,0,182,9923,MAIN,3,1371,4,AlwaysOn,google,0,0,14
2025-04-26,BUSAN,web,SKU-003,Inner,VIP,0,44000,0.03,26400,0,5.3,8.4,3.3,0,0,183,10084,MAIN,3,1399,5,AlwaysOn,google,0,0,14
2025-04-26,SEOUL,app,SKU-004,Inner,RETURN,0,51000,0.03,32640,0,2.8,6.1,0.8,0,0,207,10116,MAIN,3,1526,11,AlwaysOn,meta,0,0,7
2025-04-26,BUSAN,web,SKU-005,Kids,VIP,0,30000,0.03,20400,0,4.7,7.7,2.6,0,0,223,10221,MAIN,3,1413,5,AlwaysOn,google,0,0,7
2025-04-26,SEOUL,app,SKU-006,Kids,VIP,0,37000,0.03,19240,0,3.7,6.3,1.9,0,0,205,10011,MAIN,3,1560,6,AlwaysOn,meta,0,0,14
2025-04-26,BUSAN,web,SKU-007,Shoes,VIP,0,44000,0.03,24640,0,6.1,9.3,4.5,0,0,227,10007,MAIN,3,1534,7,AlwaysOn,google,0,0,7
2025-04-26,SEOUL,app,SKU-008,Acc,RETURN,0,51000,0.03,30600,0,3.8,6.4,1.8,0,0,229,10070,MAIN,3,1483,14,AlwaysOn,meta,0,0,5
2025-04-27,SEOUL,web,SKU-001,Outer,RETURN,0,30000,0.03,15600,0,2.6,5.3,0.7,0,0,227,10028,MAIN,3,1618,12,AlwaysOn,google,0,0,14
2025-04-27,BUSAN,app,SKU-002,Outer,VIP,0,37000,0.03,20720,0,5.4,8.5,3.6,0,0,182,9851,MAIN,3,1548,12,AlwaysOn,meta,0,0,14
2025-04-27,SEOUL,app,SKU-003,Inner,RETURN,0,44000,0.03,26400,0,3.1,6.3,1.3,0,0,205,9582,MAIN,3,1406,11,AlwaysOn,meta,0,0,14
2025-04-27,BUSAN,web,SKU-004,Inner,RETURN,0,51000,0.03,32640,0,6.6,9.8,5.1,0,0,200,9345,MAIN,3,1381,13,AlwaysOn,google,0,0,7
2025-04-27,SEOUL,app,SKU-005,Kids,RETURN,0,30000,0.03,20400,0,3.7,6.2,1.9,0,0,192,10232,MAIN,3,1353,14,AlwaysOn,meta,0,0,7
2025-04-27,BUSAN,web,SKU-006,Kids,NEW,0,37000,0.03,19240,0,4.7,7.8,3.2,0,0,193,9608,MAIN,3,1475,11,AlwaysOn,google,0,0,14
2025-04-27,SEOUL,app,SKU-007,Shoes,RETURN,0,44000,0.03,24640,0,4.1,7.2,1.7,0,0,230,10280,MAIN,3,1475,15,AlwaysOn,meta,0,0,7
2025-04-27,BUSAN,web,SKU-008,Acc,VIP,0,51000,0.03,30600,0,5.4,8.2,2.9,0,0,183,9755,MAIN,3,1569,5,AlwaysOn,google,0,0,5
2025-04-28,BUSAN,app,SKU-001,Outer,VIP,0,30000,0.05,15600,0,4.4,7.5,2.7,1,0,198,10080,MAIN,2,1846,18,AlwaysOn,meta,0,0,14
2025-04-28,SEOUL,web,SKU-002,Outer,NEW,0,37000,0.05,20720,0,2.8,5.6,0.9,1,0,181,9722,MAIN,2,1926,20,AlwaysOn,google,0,0,14
2025-04-28,BUSAN,web,SKU-003,Inner,NEW,0,44000,0.05,26400,0,5.8,8.6,3.2,1,0,215,9338,MAIN,2,1739,12,AlwaysOn,google,0,0,14
2025-04-28,SEOUL,app,SKU-004,Inner,RETURN,0,51000,0.05,32640,0,4.3,7.4,2.0,1,0,186,10042,MAIN,2,1844,15,AlwaysOn,meta,0,0,7
2025-04-28,BUSAN,web,SKU-005,Kids,RETURN,0,30000,0.05,20400,0,6.4,9.4,4.2,1,0,215,10330,MAIN,2,1753,21,AlwaysOn,google,0,0,7
2025-04-28,SEOUL,app,SKU-006,Kids,NEW,0,37000,0.05,19240,0,3.8,7.2,2.0,1,0,220,10218,MAIN,2,1894,21,AlwaysOn,meta,0,0,14
2025-04-28,BUSAN,web,SKU-007,Shoes,RETURN,0,44000,0.05,24640,0,5.3,8.8,3.3,1,0,197,10067,MAIN,2,1783,17,AlwaysOn,google,0,0,7
2025-04-28,SEOUL,app,SKU-008,Acc,VIP,0,51000,0.05,30600,0,3.9,7.1,2.2,1,0,179,9548,MAIN,2,1769,15,AlwaysOn,meta,0,0,5
2025-04-29,SEOUL,web,SKU-001,Outer,RETURN,0,30000,0.03,15600,0,3.8,6.7,1.3,0,0,236,10536,MAIN,3,1530,10,AlwaysOn,google,0,0,14
2025-04-29,BUSAN,app,SKU-002,Outer,VIP,0,37000,0.03,20720,0,5.0,7.6,2.8,0,0,201,10193,MAIN,3,1358,7,AlwaysOn,meta,0,0,14
2025-04-29,SEOUL,app,SKU-003,Inner,RETURN,0,44000,0.03,26400,0,3.5,6.8,0.9,0,0,201,9329,MAIN,3,1487,16,AlwaysOn,meta,0,0,14
2025-04-29,BUSAN,web,SKU-004,Inner,NEW,0,51000,0.03,32640,0,4.9,8.3,2.5,0,0,198,10017,MAIN,3,1560,8,AlwaysOn,google,0,0,7
2025-04-29,SEOUL,app,SKU-005,Kids,VIP,0,30000,0.03,20400,0,3.6,7.1,1.2,0,0,204,9924,MAIN,3,1596,10,AlwaysOn,meta,0,0,7
2025-04-29,BUSAN,web,SKU-006,Kids,VIP,0,37000,0.03,19240,0,5.0,8.4,3.3,0,0,226,10326,MAIN,3,1355,6,AlwaysOn,google,0,0,14
2025-04-29,SEOUL,app,SKU-007,Shoes,RETURN,0,44000,0.03,24640,0,2.8,5.5,0.8,0,0,213,10589,MAIN,3,1545,14,AlwaysOn,meta,0,0,7
2025-04-29,BUSAN,web,SKU-008,Acc,RETURN,0,51000,0.03,30600,0,5.9,9.5,3.6,0,0,193,9927,MAIN,3,1619,17,AlwaysOn,google,0,0,5
2025-04-30,BUSAN,app,SKU-001,Outer,VIP,0,30000,0.02,15600,0,5.7,9.1,4.0,0,0,194,9670,MAIN,1,2362,24,AlwaysOn,meta,0,0,14
2025-04-30,SEOUL,web,SKU-002,Outer,NEW,0,37000,0.02,20720,0,3.9,7.5,1.3,0,0,176,9676,MAIN,1,2232,26,AlwaysOn,google,0,0,14
2025-04-30,BUSAN,web,SKU-003,Inner,VIP,0,44000,0.02,26400,0,4.7,7.4,2.3,0,0,222,10261,MAIN,1,2285,29,AlwaysOn,google,0,0,14
2025-04-30,SEOUL,app,SKU-004,Inner,VIP,0,51000,0.02,32640,0,3.2,5.7,1.4,0,0,214,9897,MAIN,1,2280,22,AlwaysOn,meta,0,0,7
2025-04-30,BUSAN,web,SKU-005,Kids,NEW,0,30000,0.02,20400,0,5.4,8.7,2.8,0,0,180,10021,MAIN,1,2343,30,AlwaysOn,google,0,0,7
2025-04-30,SEOUL,app,SKU-006,Kids,NEW,0,37000,0.02,19240,0,2.9,6.1,0.7,0,0,224,10074,MAIN,1,2267,27,AlwaysOn,meta,0,0,14
2025-04-30,BUSAN,web,SKU-007,Shoes,NEW,0,44000,0.02,24640,0,6.2,8.7,4.5,0,0,203,10614,MAIN,1,2204,27,AlwaysOn,google,0,0,7
2025-04-30,SEOUL,app,SKU-008,Acc,RETURN,0,51000,0.02,30600,0,2.6,6.0,0.8,0,0,199,9593,MAIN,1,2158,25,AlwaysOn,meta,0,0,5
